OrderID,CustomerID,EmployeeID,ProductID,OrderDate,Quantity,UnitPrice,UnitCost,DiscountPct
515,300,4,42,2024-10-09,1,387805,204000,0.05
516,298,16,51,2024-02-13,2,525757,280000,0.0
517,395,3,89,2025-01-15,5,273964,141000,0.05
518,352,20,32,2024-04-03,2,484101,322000,0.15
519,331,5,44,2024-12-30,1,533229,334000,0.0
520,250,8,90,2024-05-08,5,260462,156000,0.0
521,376,7,41,2025-03-25,5,579025,345000,0.1
522,129,2,3,2024-05-17,4,285890,144000,0.1
523,278,16,63,2024-10-28,4,639248,338000,0.2
524,179,11,25,2025-07-10,5,356587,291000,0.05
525,469,18,94,2025-09-05,4,98417,77000,0.1
526,231,10,21,2024-06-07,1,527487,336000,0.2
527,1,17,34,2025-04-09,5,886449,498000,0.1
528,439,12,49,2025-09-26,2,432853,263000,0.0
529,370,3,100,2024-11-24,5,130122,92000,0.05
530,269,16,85,2024-07-13,5,572260,305000,0.15
531,145,11,99,2025-09-19,5,754227,445000,0.05
532,268,3,53,2024-04-08,3,269183,146000,0.0
533,104,4,6,2024-02-02,2,618850,348000,0.05
534,293,13,63,2024-02-02,2,639248,338000,0.0
535,360,19,85,2025-09-30,4,572260,305000,0.2
536,311,3,33,2024-08-14,1,420924,285000,0.1
537,240,2,2,2024-03-22,2,457712,313000,0.15
538,407,2,47,2025-01-12,5,325148,173000,0.15
539,376,3,79,2024-02-11,3,250982,148000,0.2
540,50,4,39,2025-06-15,1,275775,169000,0.05
541,98,7,93,2025-01-29,2,781223,436000,0.2
542,486,6,68,2025-10-02,2,380357,285000,0.2
543,393,19,72,2024-04-18,5,531452,441000,0.15
544,86,6,46,2024-04-16,4,181428,126000,0.15
545,337,6,71,2024-12-11,4,899254,479000,0.2
546,463,11,69,2024-12-26,5,214926,121000,0.15
547,392,14,71,2025-02-26,3,899254,479000,0.1
548,289,18,93,2024-09-03,3,781223,436000,0.2
549,185,15,28,2024-09-17,4,158902,91000,0.2
550,146,20,58,2024-02-05,4,282366,172000,0.0
551,4,10,3,2024-11-05,5,285890,144000,0.05
552,396,9,29,2024-01-23,2,147705,110000,0.1
553,475,19,71,2025-08-07,5,899254,479000,0.2
554,183,5,20,2025-04-16,1,188439,117000,0.0
555,128,8,18,2025-08-19,3,542999,398000,0.1
556,205,19,33,2025-08-07,3,420924,285000,0.0
557,89,16,28,2025-05-09,1,158902,91000,0.1
558,329,10,89,2025-09-01,5,273964,141000,0.0
559,400,2,5,2024-03-21,5,501235,278000,0.15
560,214,4,99,2025-03-20,3,754227,445000,0.1
561,325,13,99,2024-01-12,2,754227,445000,0.2
562,164,18,7,2024-02-12,3,571254,384000,0.2
563,358,8,73,2025-05-29,2,148321,84000,0.1
564,386,20,20,2025-04-01,1,188439,117000,0.15
565,222,10,74,2024-08-15,5,481960,308000,0.0
566,43,16,51,2024-12-10,2,525757,280000,0.05
567,135,3,74,2025-02-12,1,481960,308000,0.2
568,67,5,52,2025-12-15,5,107522,76000,0.15
569,203,19,62,2025-05-14,5,230470,154000,0.05
570,127,8,26,2025-06-20,5,579595,443000,0.2
571,351,19,10,2024-11-27,3,728704,377000,0.15
572,188,12,12,2025-03-09,1,200189,128000,0.15
573,336,1,25,2025-08-31,3,356587,291000,0.1
574,316,15,99,2024-12-24,3,754227,445000,0.05
575,474,8,80,2024-02-15,2,341486,186000,0.15
576,58,2,26,2024-03-28,3,579595,443000,0.05
577,8,11,32,2024-10-21,5,484101,322000,0.05
578,242,1,89,2025-04-05,1,273964,141000,0.1
579,105,18,43,2024-08-04,2,288284,203000,0.2
580,319,5,67,2025-05-09,3,327734,181000,0.2
581,464,17,89,2025-08-19,1,273964,141000,0.15
582,146,7,6,2024-03-02,3,618850,348000,0.05
583,239,1,90,2024-02-24,5,260462,156000,0.1
584,437,12,9,2025-11-09,4,449456,257000,0.1
585,198,8,14,2025-10-26,1,615107,440000,0.1
586,249,20,49,2024-11-19,5,432853,263000,0.0
587,257,15,69,2024-07-22,1,214926,121000,0.05
588,473,17,72,2024-09-10,1,531452,441000,0.0
589,382,6,40,2025-02-06,3,612399,307000,0.15
590,321,10,3,2024-12-29,3,285890,144000,0.1
591,321,9,31,2024-03-04,5,317221,202000,0.1
592,116,5,50,2024-10-13,1,244295,174000,0.2
593,374,13,44,2024-03-30,4,533229,334000,0.05
594,124,19,67,2025-03-03,5,327734,181000,0.05
595,169,15,20,2025-09-11,4,188439,117000,0.1
596,71,19,70,2025-10-30,2,651468,327000,0.05
597,353,17,70,2024-11-12,2,651468,327000,0.05
598,478,19,18,2025-11-02,4,542999,398000,0.05
599,273,4,21,2025-07-24,3,527487,336000,0.0
600,392,11,24,2024-01-31,3,510411,408000,0.05
601,382,9,53,2025-03-29,4,269183,146000,0.1
602,95,1,20,2024-05-14,2,188439,117000,0.0
603,311,19,98,2024-09-30,5,252844,145000,0.2
604,119,1,79,2024-08-25,2,250982,148000,0.2
605,258,20,46,2024-05-17,1,181428,126000,0.15
606,252,16,61,2025-01-31,3,184225,100000,0.05
607,17,14,18,2024-08-19,2,542999,398000,0.05
608,114,7,98,2025-02-26,1,252844,145000,0.1
609,475,15,97,2024-06-30,2,246451,166000,0.0
610,455,8,79,2025-04-13,4,250982,148000,0.1
611,377,13,55,2025-09-14,4,78058,57000,0.0
612,481,19,93,2025-09-18,3,781223,436000,0.15
613,449,2,77,2025-10-18,5,92902,58000,0.2
614,424,2,67,2025-04-12,1,327734,181000,0.15
615,377,2,32,2025-02-09,5,484101,322000,0.2
616,493,2,72,2025-10-07,4,531452,441000,0.2
617,453,10,25,2025-02-11,3,356587,291000,0.15
618,217,10,100,2024-06-19,3,130122,92000,0.15
619,238,15,79,2024-05-25,1,250982,148000,0.2
620,399,19,12,2024-07-03,5,200189,128000,0.0
621,212,11,90,2025-02-06,5,260462,156000,0.05
622,303,7,58,2025-04-09,1,282366,172000,0.05
623,355,6,59,2024-11-27,1,468552,288000,0.1
624,362,15,92,2024-04-26,1,759219,396000,0.0
625,363,13,82,2025-06-20,3,354688,203000,0.0
626,194,18,94,2024-06-12,5,98417,77000,0.2
627,290,5,49,2024-12-09,1,432853,263000,0.05
628,27,14,21,2025-12-30,2,527487,336000,0.05
629,321,6,40,2024-10-22,3,612399,307000,0.15
630,319,9,16,2024-01-04,2,150904,81000,0.05
631,279,1,2,2025-05-25,4,457712,313000,0.15
632,302,16,78,2024-08-10,4,201181,104000,0.05
633,308,20,59,2024-03-22,4,468552,288000,0.15
634,318,18,1,2024-10-11,2,234738,139000,0.2
635,29,12,27,2024-05-31,1,381913,245000,0.05
636,296,20,5,2025-11-14,2,501235,278000,0.0
637,56,14,39,2024-02-20,3,275775,169000,0.0
638,339,20,23,2025-09-17,2,435414,346000,0.1
639,384,19,74,2025-04-11,5,481960,308000,0.05
640,166,12,47,2024-11-02,1,325148,173000,0.0
641,34,10,49,2025-07-17,1,432853,263000,0.15
642,441,9,61,2025-12-12,2,184225,100000,0.0
643,108,7,43,2025-06-21,5,288284,203000,0.15
644,374,17,79,2025-08-08,1,250982,148000,0.0
645,148,14,12,2025-12-24,4,200189,128000,0.2
646,295,20,78,2025-06-22,3,201181,104000,0.1
647,255,17,46,2025-07-30,2,181428,126000,0.2
648,453,20,94,2024-07-03,4,98417,77000,0.15
649,61,1,30,2024-01-02,3,836817,422000,0.05
650,213,14,60,2025-09-22,1,272251,183000,0.05
651,413,7,6,2025-07-27,3,618850,348000,0.1
652,405,3,2,2024-09-17,2,457712,313000,0.1
653,166,1,40,2025-07-17,3,612399,307000,0.2
654,371,19,15,2025-02-09,3,564164,320000,0.1
655,170,11,79,2024-07-17,1,250982,148000,0.05
656,331,5,87,2024-02-06,4,866392,494000,0.15
657,459,11,62,2025-07-03,2,230470,154000,0.15
658,154,19,60,2025-06-17,4,272251,183000,0.0
659,10,7,93,2025-07-02,3,781223,436000,0.2
660,497,5,74,2024-03-08,3,481960,308000,0.1
661,321,18,36,2025-01-19,1,236121,173000,0.1
662,96,20,22,2025-02-02,5,353698,252000,0.2
663,17,9,15,2025-12-27,3,564164,320000,0.1
664,191,15,53,2024-08-31,1,269183,146000,0.15
665,90,4,39,2024-11-05,2,275775,169000,0.2
666,228,17,48,2024-04-04,1,725534,462000,0.05
667,98,11,4,2024-06-06,4,213367,177000,0.2
668,74,4,62,2024-12-01,5,230470,154000,0.1
669,236,13,67,2024-02-07,2,327734,181000,0.05
670,160,2,92,2024-01-05,5,759219,396000,0.0
671,240,2,88,2024-12-07,5,141570,73000,0.0
672,296,10,14,2024-01-24,5,615107,440000,0.1
673,99,10,82,2024-07-24,2,354688,203000,0.1
674,344,4,36,2025-03-27,5,236121,173000,0.1
675,59,1,35,2024-10-07,2,801865,464000,0.05
676,106,18,80,2024-04-14,5,341486,186000,0.2
677,73,10,45,2024-10-04,5,732045,452000,0.1
678,160,20,74,2024-03-13,2,481960,308000,0.05
679,67,1,44,2024-02-21,5,533229,334000,0.15
680,28,3,61,2025-01-27,1,184225,100000,0.0
681,306,19,55,2025-12-22,4,78058,57000,0.05
682,160,11,81,2024-12-30,4,402769,257000,0.2
683,291,5,26,2025-04-21,5,579595,443000,0.0
684,159,15,12,2025-04-11,4,200189,128000,0.0
685,441,20,61,2024-05-27,2,184225,100000,0.05
686,359,11,34,2024-07-06,3,886449,498000,0.15
687,34,16,42,2024-01-31,4,387805,204000,0.15
688,434,6,15,2025-04-17,3,564164,320000,0.15
689,66,17,37,2025-08-11,3,466547,278000,0.2
690,285,3,14,2024-11-29,4,615107,440000,0.0
691,303,14,39,2025-02-14,5,275775,169000,0.15
692,82,16,31,2025-07-15,5,317221,202000,0.05
693,417,19,50,2024-08-01,1,244295,174000,0.1
694,279,8,56,2024-12-16,4,863852,432000,0.2
695,59,19,23,2025-05-13,1,435414,346000,0.2
696,50,15,77,2025-07-22,4,92902,58000,0.1
697,307,4,23,2024-03-12,3,435414,346000,0.15
698,254,2,88,2024-12-01,5,141570,73000,0.15
699,463,1,12,2025-08-17,2,200189,128000,0.05
700,273,10,97,2025-04-08,2,246451,166000,0.05
701,101,7,50,2025-04-02,5,244295,174000,0.2
702,407,10,88,2025-08-06,3,141570,73000,0.1
703,5,20,56,2025-08-19,3,863852,432000,0.0
704,32,12,66,2024-10-28,4,636541,341000,0.05
705,287,12,71,2025-12-21,1,899254,479000,0.0
706,222,19,15,2024-08-28,3,564164,320000,0.0
707,196,14,51,2025-02-19,3,525757,280000,0.15
708,72,7,70,2025-05-01,2,651468,327000,0.05
709,79,10,72,2025-03-03,4,531452,441000,0.1
710,37,1,86,2024-01-12,2,619302,320000,0.05
711,44,5,19,2024-05-19,4,484036,311000,0.15
712,310,14,83,2025-12-13,4,147849,97000,0.15
713,218,18,80,2025-06-05,2,341486,186000,0.15
714,96,14,58,2024-08-19,4,282366,172000,0.1
715,434,8,78,2025-05-25,1,201181,104000,0.2
716,475,18,92,2025-02-24,5,759219,396000,0.1
717,291,16,74,2024-02-08,3,481960,308000,0.0
718,247,3,91,2025-08-17,3,128108,89000,0.0
719,265,3,19,2025-04-21,5,484036,311000,0.1
720,242,3,67,2024-09-08,5,327734,181000,0.0
721,314,2,88,2024-11-15,5,141570,73000,0.2
722,233,17,44,2025-04-25,5,533229,334000,0.0
723,181,10,61,2025-03-07,5,184225,100000,0.1
724,473,20,38,2025-12-12,2,313675,175000,0.0
725,32,16,96,2024-09-23,3,110974,65000,0.2
726,337,10,75,2024-02-22,2,615439,387000,0.2
727,249,3,95,2024-10-20,5,377246,224000,0.0
728,130,5,17,2024-10-11,5,195974,134000,0.0
729,8,4,79,2024-09-20,3,250982,148000,0.1
730,338,15,78,2024-06-03,2,201181,104000,0.2
731,121,16,48,2025-12-18,2,725534,462000,0.1
732,44,5,24,2024-12-17,5,510411,408000,0.0
733,395,13,77,2025-02-26,2,92902,58000,0.15
734,296,12,31,2024-08-03,4,317221,202000,0.05
735,86,15,7,2024-02-23,3,571254,384000,0.0
736,383,18,52,2025-05-02,4,107522,76000,0.1
737,135,5,30,2025-04-30,4,836817,422000,0.15
738,475,15,68,2024-10-22,4,380357,285000,0.0
739,490,2,49,2025-11-30,3,432853,263000,0.2
740,313,9,13,2025-03-18,5,670509,409000,0.1
741,131,19,43,2024-04-10,3,288284,203000,0.1
742,302,7,51,2025-11-19,4,525757,280000,0.05
743,281,1,67,2024-11-16,3,327734,181000,0.05
744,211,4,87,2024-01-13,1,866392,494000,0.0
745,113,10,68,2024-12-25,1,380357,285000,0.15
746,318,3,33,2024-01-25,2,420924,285000,0.0
747,327,4,8,2025-09-05,5,506180,391000,0.05
748,67,13,91,2025-09-11,1,128108,89000,0.0
749,357,6,85,2024-04-23,5,572260,305000,0.05
750,480,3,33,2025-11-07,3,420924,285000,0.15
751,355,11,82,2025-03-13,4,354688,203000,0.1
752,398,2,33,2024-10-10,2,420924,285000,0.0
753,133,9,49,2024-03-02,4,432853,263000,0.1
754,476,7,23,2025-05-18,4,435414,346000,0.0
755,252,4,79,2025-10-22,4,250982,148000,0.05
756,315,4,19,2024-08-11,5,484036,311000,0.15
757,38,3,57,2024-02-05,3,683509,406000,0.0
758,460,16,74,2024-01-20,3,481960,308000,0.15
759,200,9,20,2025-11-11,1,188439,117000,0.0
760,2,17,20,2025-08-11,3,188439,117000,0.15
761,207,3,91,2025-03-22,4,128108,89000,0.15
762,489,16,70,2025-01-28,2,651468,327000,0.0
763,171,10,16,2025-01-02,5,150904,81000,0.2
764,274,11,52,2025-01-09,1,107522,76000,0.0
765,104,6,11,2025-10-25,4,501111,364000,0.1
766,98,10,71,2025-11-07,1,899254,479000,0.15
767,353,12,90,2025-10-07,4,260462,156000,0.0
768,72,2,63,2024-07-13,1,639248,338000,0.15
769,251,13,25,2024-09-01,1,356587,291000,0.2
770,274,15,9,2025-05-26,5,449456,257000,0.1
771,173,2,3,2024-02-27,1,285890,144000,0.1
772,342,17,52,2025-10-31,1,107522,76000,0.05
773,120,3,59,2025-08-16,5,468552,288000,0.05
774,10,16,5,2025-10-31,2,501235,278000,0.15
775,333,5,80,2025-12-19,1,341486,186000,0.05
776,421,4,2,2024-11-10,2,457712,313000,0.0
777,33,4,59,2025-08-28,5,468552,288000,0.05
778,113,3,15,2025-09-22,4,564164,320000,0.2
779,206,11,26,2025-11-25,4,579595,443000,0.1
780,165,7,16,2024-05-20,5,150904,81000,0.2
781,172,3,98,2024-06-26,1,252844,145000,0.2
782,87,12,16,2025-03-01,3,150904,81000,0.05
783,474,19,71,2024-09-06,2,899254,479000,0.15
784,314,13,6,2025-10-09,2,618850,348000,0.0
785,42,1,100,2025-05-13,2,130122,92000,0.0
786,334,19,1,2025-12-24,2,234738,139000,0.0
787,65,7,37,2025-12-09,4,466547,278000,0.15
788,211,8,19,2025-04-06,3,484036,311000,0.2
789,93,16,23,2025-09-02,5,435414,346000,0.0
790,215,1,79,2024-12-22,1,250982,148000,0.1
791,272,4,72,2024-04-30,2,531452,441000,0.05
792,113,15,80,2025-06-03,3,341486,186000,0.2
793,100,4,99,2024-02-24,2,754227,445000,0.1
794,82,2,20,2024-06-29,4,188439,117000,0.15
795,223,9,7,2024-08-02,3,571254,384000,0.1
796,54,2,43,2024-02-14,5,288284,203000,0.15
797,249,17,69,2024-01-30,2,214926,121000,0.05
798,304,19,15,2025-03-31,1,564164,320000,0.05
799,460,11,42,2025-11-24,4,387805,204000,0.05
800,51,8,30,2024-08-21,1,836817,422000,0.1
801,457,8,95,2025-01-19,4,377246,224000,0.05
802,28,14,10,2025-05-11,4,728704,377000,0.2
803,92,13,19,2025-04-10,2,484036,311000,0.2
804,324,12,48,2024-07-17,2,725534,462000,0.15
805,17,19,35,2024-05-10,2,801865,464000,0.1
806,437,15,8,2024-04-23,3,506180,391000,0.05
807,113,10,59,2024-12-17,4,468552,288000,0.05
808,296,18,78,2024-06-23,2,201181,104000,0.2
809,251,7,30,2025-06-18,1,836817,422000,0.15
810,8,14,76,2024-10-12,4,67949,56000,0.15
811,223,19,95,2024-12-01,2,377246,224000,0.05
812,460,1,29,2025-08-10,5,147705,110000,0.05
813,376,17,54,2025-04-26,1,295710,156000,0.0
814,246,4,5,2025-02-07,4,501235,278000,0.2
815,286,1,58,2024-03-26,4,282366,172000,0.05
816,184,10,89,2024-05-15,4,273964,141000,0.05
817,343,10,31,2025-05-06,1,317221,202000,0.0
818,13,15,21,2025-08-20,4,527487,336000,0.2
819,405,12,60,2024-07-08,2,272251,183000,0.15
820,37,13,81,2025-10-04,4,402769,257000,0.0
821,152,14,89,2024-02-03,3,273964,141000,0.2
822,295,7,97,2025-07-09,3,246451,166000,0.2
823,377,2,88,2024-12-09,1,141570,73000,0.2
824,197,12,66,2024-04-23,3,636541,341000,0.0
825,188,6,60,2025-01-09,5,272251,183000,0.0
826,364,7,83,2025-07-28,5,147849,97000,0.0
827,59,16,18,2025-07-06,3,542999,398000,0.05
828,165,12,95,2024-08-18,5,377246,224000,0.05
829,28,3,35,2024-10-10,5,801865,464000,0.15
830,257,17,48,2025-05-12,3,725534,462000,0.15
831,423,18,16,2025-11-25,4,150904,81000,0.2
832,410,3,38,2025-01-11,4,313675,175000,0.2
833,201,6,25,2024-03-23,4,356587,291000,0.0
834,142,4,37,2024-06-17,1,466547,278000,0.0
835,448,7,90,2024-06-03,2,260462,156000,0.15
836,497,18,67,2025-03-02,1,327734,181000,0.1
837,228,1,17,2025-03-06,4,195974,134000,0.1
838,447,8,38,2024-01-23,2,313675,175000,0.0
839,176,11,67,2025-08-15,3,327734,181000,0.15
840,228,15,63,2025-07-15,5,639248,338000,0.2
841,88,9,39,2024-11-09,5,275775,169000,0.05
842,395,2,30,2024-10-22,4,836817,422000,0.1
843,490,6,19,2025-04-11,3,484036,311000,0.1
844,94,6,80,2024-10-19,2,341486,186000,0.2
845,60,2,91,2024-08-31,2,128108,89000,0.05
846,134,12,41,2025-03-27,5,579025,345000,0.05
847,18,11,24,2025-12-25,2,510411,408000,0.2
848,277,6,45,2025-04-04,2,732045,452000,0.1
849,208,16,69,2024-01-26,3,214926,121000,0.0
850,80,1,99,2024-11-23,2,754227,445000,0.15
851,332,10,95,2024-12-05,5,377246,224000,0.2
852,76,19,61,2025-11-13,3,184225,100000,0.2
853,58,16,94,2025-12-06,4,98417,77000,0.1
854,158,1,6,2024-04-29,2,618850,348000,0.2
855,183,3,52,2025-04-01,5,107522,76000,0.05
856,100,19,42,2025-10-18,1,387805,204000,0.2
857,12,3,68,2024-07-19,2,380357,285000,0.1
858,202,7,69,2025-06-08,4,214926,121000,0.0
859,262,2,63,2025-09-11,3,639248,338000,0.2
860,367,14,86,2024-05-31,3,619302,320000,0.15
861,146,12,48,2024-01-13,4,725534,462000,0.1
862,45,7,45,2025-07-28,3,732045,452000,0.15
863,148,6,94,2025-03-29,4,98417,77000,0.15
864,428,19,94,2024-05-22,4,98417,77000,0.15
865,156,16,77,2024-07-31,1,92902,58000,0.05
866,388,13,68,2025-08-27,3,380357,285000,0.0
867,469,9,12,2025-10-16,1,200189,128000,0.15
868,364,19,54,2025-04-18,2,295710,156000,0.2
869,427,13,97,2024-07-09,2,246451,166000,0.05
870,422,10,38,2024-02-13,5,313675,175000,0.15
871,379,15,75,2025-07-26,3,615439,387000,0.15
872,135,10,29,2024-06-06,1,147705,110000,0.0
873,341,10,82,2025-10-31,4,354688,203000,0.0
874,331,8,54,2025-12-05,2,295710,156000,0.15
875,497,3,4,2025-05-19,1,213367,177000,0.1
876,290,14,77,2025-05-07,3,92902,58000,0.2
877,263,19,34,2025-01-17,4,886449,498000,0.0
878,30,5,3,2025-08-18,3,285890,144000,0.05
879,84,2,41,2024-12-31,4,579025,345000,0.05
880,467,12,35,2025-10-13,3,801865,464000,0.15
881,328,3,7,2025-06-26,3,571254,384000,0.1
882,307,6,66,2024-04-06,2,636541,341000,0.05
883,410,10,70,2025-12-02,3,651468,327000,0.1
884,297,12,35,2025-07-01,3,801865,464000,0.0
885,145,12,19,2025-06-14,1,484036,311000,0.05
886,472,6,100,2024-12-14,4,130122,92000,0.15
887,114,7,14,2025-05-30,2,615107,440000,0.05
888,365,18,72,2025-06-28,5,531452,441000,0.2
889,470,3,90,2025-04-16,1,260462,156000,0.15
890,179,10,15,2025-05-06,2,564164,320000,0.0
891,456,20,89,2025-03-28,3,273964,141000,0.05
892,156,1,67,2025-12-27,3,327734,181000,0.05
893,439,5,96,2024-05-11,1,110974,65000,0.05
894,108,5,89,2024-05-08,2,273964,141000,0.1
895,10,16,11,2024-03-20,4,501111,364000,0.0
896,56,2,97,2024-07-20,4,246451,166000,0.0
897,241,4,85,2024-03-01,5,572260,305000,0.2
898,342,1,33,2024-11-04,1,420924,285000,0.0
899,106,19,97,2025-09-08,1,246451,166000,0.0
900,47,5,26,2024-01-30,2,579595,443000,0.1
901,181,6,96,2024-12-22,3,110974,65000,0.2
902,292,3,65,2025-06-01,5,173690,128000,0.05
903,112,7,13,2025-06-25,5,670509,409000,0.0
904,499,4,37,2024-01-05,2,466547,278000,0.2
905,358,19,28,2025-01-10,5,158902,91000,0.15
906,428,12,24,2024-07-04,4,510411,408000,0.0
907,117,14,49,2025-06-10,4,432853,263000,0.05
908,57,17,15,2025-04-22,3,564164,320000,0.0
909,148,18,18,2025-12-22,4,542999,398000,0.1
910,253,4,93,2024-12-01,1,781223,436000,0.0
911,377,10,50,2025-09-06,3,244295,174000,0.15
912,209,10,88,2025-07-21,4,141570,73000,0.05
913,481,12,55,2025-05-02,2,78058,57000,0.0
914,54,13,23,2025-11-19,1,435414,346000,0.15
915,74,13,57,2024-05-02,5,683509,406000,0.0
916,34,12,52,2024-06-21,5,107522,76000,0.0
917,433,13,26,2025-09-01,3,579595,443000,0.05
918,143,19,16,2025-05-26,2,150904,81000,0.15
919,244,20,76,2024-12-30,3,67949,56000,0.15
920,76,15,52,2024-10-12,4,107522,76000,0.2
921,255,8,14,2025-05-16,1,615107,440000,0.1
922,378,2,81,2024-04-11,2,402769,257000,0.0
923,196,20,9,2024-07-02,4,449456,257000,0.0
924,319,20,87,2024-11-06,3,866392,494000,0.05
925,406,15,13,2025-05-19,1,670509,409000,0.2
926,259,9,26,2025-05-17,3,579595,443000,0.15
927,10,2,70,2025-07-13,3,651468,327000,0.2
928,162,13,56,2025-04-05,1,863852,432000,0.15
929,91,18,57,2024-02-03,4,683509,406000,0.0
930,221,5,85,2025-05-18,3,572260,305000,0.05
931,292,16,40,2024-04-22,4,612399,307000,0.15
932,241,16,85,2025-08-08,5,572260,305000,0.2
933,201,9,72,2024-02-27,2,531452,441000,0.2
934,347,12,64,2025-09-23,5,81699,58000,0.15
935,15,19,99,2024-03-03,3,754227,445000,0.1
936,415,19,6,2024-12-23,2,618850,348000,0.1
937,220,12,4,2024-04-09,3,213367,177000,0.15
938,339,8,46,2024-02-27,4,181428,126000,0.1
939,44,3,32,2025-08-29,2,484101,322000,0.1
940,11,18,40,2024-06-22,1,612399,307000,0.1
941,443,14,42,2025-11-04,1,387805,204000,0.15
942,11,16,73,2024-09-30,5,148321,84000,0.15
943,293,13,76,2025-01-21,1,67949,56000,0.1
944,52,7,42,2025-05-15,5,387805,204000,0.0
945,174,6,44,2025-11-14,4,533229,334000,0.2
946,104,16,79,2025-03-22,3,250982,148000,0.1
947,148,9,82,2024-08-07,1,354688,203000,0.2
948,412,8,7,2025-02-15,3,571254,384000,0.2
949,304,11,80,2024-04-07,1,341486,186000,0.2
950,244,14,35,2025-06-27,1,801865,464000,0.2
951,422,10,27,2025-10-29,3,381913,245000,0.0
952,277,11,65,2025-11-10,3,173690,128000,0.15
953,320,17,26,2024-09-14,4,579595,443000,0.15
954,322,17,59,2024-01-20,5,468552,288000,0.05
955,339,15,24,2024-08-06,5,510411,408000,0.15
956,479,19,35,2025-03-20,5,801865,464000,0.2
957,187,15,94,2024-07-24,1,98417,77000,0.2
958,392,10,19,2025-12-02,2,484036,311000,0.05
959,325,7,56,2024-03-06,4,863852,432000,0.1
960,83,9,53,2025-10-23,3,269183,146000,0.1
961,123,4,88,2025-02-19,5,141570,73000,0.05
962,409,10,20,2024-09-08,2,188439,117000,0.0
963,217,2,60,2025-03-22,4,272251,183000,0.2
964,15,9,26,2024-05-19,2,579595,443000,0.1
965,437,2,36,2025-10-21,5,236121,173000,0.05
966,441,3,93,2024-02-26,4,781223,436000,0.0
967,462,14,41,2024-03-06,5,579025,345000,0.1
968,121,4,47,2024-05-23,1,325148,173000,0.15
969,341,19,74,2025-06-18,5,481960,308000,0.0
970,453,3,100,2025-05-23,5,130122,92000,0.1
971,169,19,31,2024-11-16,5,317221,202000,0.0
972,112,5,95,2025-03-09,4,377246,224000,0.05
973,226,14,14,2024-10-08,2,615107,440000,0.05
974,274,12,33,2025-05-17,5,420924,285000,0.0
975,217,16,90,2025-07-12,1,260462,156000,0.1
976,186,16,88,2024-05-28,2,141570,73000,0.1
977,331,20,92,2024-01-22,3,759219,396000,0.1
978,283,13,5,2024-09-16,1,501235,278000,0.05
979,444,8,40,2025-07-01,3,612399,307000,0.0
980,475,9,57,2025-02-06,4,683509,406000,0.0
981,108,6,39,2024-10-31,1,275775,169000,0.05
982,141,3,57,2024-02-04,3,683509,406000,0.15
983,475,11,100,2025-02-26,4,130122,92000,0.15
984,358,9,92,2024-06-13,4,759219,396000,0.0
985,309,18,65,2025-03-06,1,173690,128000,0.1
986,15,2,95,2025-12-12,3,377246,224000,0.15
987,70,1,83,2025-10-18,2,147849,97000,0.15
988,295,3,52,2024-11-17,2,107522,76000,0.1
989,366,5,15,2025-06-12,2,564164,320000,0.05
990,245,5,77,2025-04-07,4,92902,58000,0.1
991,410,10,34,2024-12-01,2,886449,498000,0.2
992,94,13,26,2025-01-11,1,579595,443000,0.15
993,486,1,49,2024-01-22,5,432853,263000,0.05
994,499,15,72,2024-04-01,5,531452,441000,0.05
995,206,20,26,2024-02-20,3,579595,443000,0.05
996,46,12,55,2024-06-01,5,78058,57000,0.1
997,368,17,22,2024-01-15,5,353698,252000,0.0
998,115,7,56,2024-05-01,4,863852,432000,0.15
999,196,5,25,2025-05-21,3,356587,291000,0.1
1000,422,10,56,2024-08-08,2,863852,432000,0.2
1001,210,5,94,2024-07-03,2,98417,77000,0.15
1002,317,15,4,2024-08-29,3,213367,177000,0.1
1003,332,15,32,2025-12-01,3,484101,322000,0.2
1004,447,11,11,2024-05-16,1,501111,364000,0.15
1005,197,14,89,2025-12-31,4,273964,141000,0.05
1006,49,18,95,2024-03-15,5,377246,224000,0.1
1007,242,12,8,2024-08-28,1,506180,391000,0.1
1008,130,17,78,2024-01-06,5,201181,104000,0.0
1009,344,12,80,2025-02-08,4,341486,186000,0.1
1010,92,9,17,2025-08-17,5,195974,134000,0.0
1011,450,15,22,2024-12-13,5,353698,252000,0.15
1012,272,14,17,2025-12-28,1,195974,134000,0.1
